

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2023-10-03T22:41:38PDT



Main Information Table for All Sky, chosen by params


Redshift: Between 0.272000 and 0.273000 


Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
3440|WISEA J131754.13+001721.5|199.47559 |   0.28935 |G| 81544| 0.272000 |SLS |21.2g|  0.000|1|0|30|2|1|4|0
3441|GMBCG J199.55369+36.13447|199.55369 |  36.13447 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3442|WISEA J131831.14+160425.9|199.62969 |  16.07383 |G| 81626| 0.272276 |SLS |20.0g|  0.000|1|0|31|4|1|4|0
3443|WISEA J131834.15+155140.5|199.64234 |  15.86123 |G| 81787| 0.272812 |SLS |19.1g|  0.000|3|0|42|4|1|6|0
3444|NSC J131837+331331|199.65488 |  33.22522 |GClstr| 81783| 0.272800 |PUN |     |  0.000|2|0|0|1|1|0|0
3445|WISEA J131847.17-000238.6|199.69664 |  -0.04408 |G| 81544| 0.272000 |SLS |20.5g|  0.000|1|0|37|3|1|4|0
3446|WISEA J131855.06+043648.9|199.72955 |   4.61370 |G| 81692| 0.272496 |SLS |19.3g|  0.000|8|0|47|5|4|8|0
3447|WHL J131855.1+043649|199.72955 |   4.61370 |GClstr| 81693| 0.272500 |SUN |     |  0.000|4|0|0|3|4|0|0
3448|WISEA J131855.83+204857.0|199.73264 |  20.81582 |G| 81790| 0.272823 |SLS |19.3g|  0.000|3|0|33|4|1|4|0
3449|WHL J131858.0+041542|199.74167 |   4.26167 |GClstr| 81693| 0.272500 |SUN |     |  0.000|3|0|0|3|4|0|0
3450|WISEA J131859.80+041616.8|199.74925 |   4.27134 |G| 81689| 0.272486 |SLS |20.1g|  0.000|2|0|33|4|2|4|0
3451|WISEA J131914.48+143821.4|199.81034 |  14.63931 |G| 81787| 0.272811 |SLS |19.8g|  0.000|1|0|33|4|1|4|0
3452|WISEA J131954.79+052441.0|199.97834 |   5.41141 |G| 81714| 0.272569 |SLS |20.1g|  0.000|1|0|33|4|1|4|0
3453|WISEA J132015.37+203107.2|200.06410 |  20.51864 |G| 81689| 0.272486 |SLS |20.2g|  0.000|1|0|31|4|1|4|0
3454|MaxBCG J200.18129+33.15414|200.18129 |  33.15414 |GClstr| 81768| 0.272750 |PUN |     |  0.000|4|0|0|2|2|0|1
3455|WHL J132045.0+454255|200.18762 |  45.71534 |GClstr| 81647| 0.272345 |PUN |     |  0.000|6|0|0|5|6|0|0
3456|WISEA J132055.82+630033.1|200.23250 |  63.00926 |G| 81750| 0.272690 |SLS |19.8g|  0.000|1|0|27|3|1|4|0
3457|WISEA J132122.80+640548.9|200.34501 |  64.09693 |G| 81698| 0.272516 |SLS |20.0g|  0.000|1|0|33|4|1|4|0
3458|GMBCG J200.39165+03.36117|200.39165 |   3.36117 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3459|WHL J132138.0+490455|200.40833 |  49.08194 |GClstr| 81663| 0.272400 |PUN |     |  0.000|1|0|0|1|1|0|0
3460|WISEA J132207.67+254853.6|200.53203 |  25.81489 |G| 81747| 0.272677 |SLS |19.5g|  0.000|1|0|33|4|1|4|0
3461|WISEA J132238.49+032311.4|200.66040 |   3.38648 |G| 81621| 0.272258 |SLS |19.5g|  0.000|1|0|33|4|1|4|0
3462|WISEA J132320.82+285202.9|200.83679 |  28.86751 |G| 81784| 0.272802 |SLS |19.7g|  0.000|1|0|32|4|1|4|0
3463|WHL J132337.2+070602|200.90518 |   7.10044 |GClstr| 81544| 0.272000 |PUN |     |  0.000|2|0|0|2|2|0|0
3464|WISEA J132341.22+642301.7|200.92179 |  64.38381 |G| 81804| 0.272868 |SLS |19.2g|  0.000|1|0|37|5|1|4|0
3465|WISEA J132456.03-331806.2|201.23354 | -33.30167 |G| 81831| 0.272960 |SLS |     |  0.000|1|0|26|4|1|2|0
3466|WISEA J132456.68+101828.2|201.23626 |  10.30778 |G| 81586| 0.272140 |SLS |19.5g|  0.000|1|0|33|4|1|4|0
3467|WISEA J132457.13+422130.4|201.23803 |  42.35848 |G| 81734| 0.272636 |SLS |19.1g|  0.000|5|0|61|5|3|10|0
3468|WISEA J132458.07+470805.8|201.24199 |  47.13491 |G| 81573| 0.272099 |SLS |19.9g|  0.000|1|0|32|4|1|4|0
3469|WISEA J132459.55+204646.9|201.24819 |  20.77973 |G| 81688| 0.272481 |SLS |19.7g|  0.000|1|0|33|4|1|4|0
3470|WISEA J132505.06+421359.2|201.27110 |  42.23311 |G| 81832| 0.272962 |SLS |19.3g|  0.000|1|0|33|4|1|4|0
3471|WISEA J132519.20+225058.6|201.33005 |  22.84965 |G| 81634| 0.272301 |SLS |19.5g|  0.000|1|0|33|4|1|4|0
3472|SDSS J132539.02+211255.6|201.41260 |  21.21547 |*| 81597| 0.272177 |SLS |22.1g|  0.000|1|0|5|2|1|4|0
3473|WISEA J132540.22+304631.0|201.41766 |  30.77521 |G| 81703| 0.272531 |SLS |19.7g|  0.000|1|0|33|4|1|4|0
3474|WISEA J132559.49+570555.4|201.49792 |  57.09868 |G| 81689| 0.272486 |SLS |19.4g|  0.000|1|0|33|4|1|4|0
3475|RCS 05110605024|201.54878 |  30.14679 |G| 81544| 0.272000 |PUN |23.6R|  0.000|1|0|0|1|1|0|0
3476|SDSS J132612.16+303314.1|201.55070 |  30.55393 |G| 81843| 0.273000 |PUN |20.8g|  0.000|1|0|15|1|1|4|0
3477|SDSS J132614.90+301714.5|201.56212 |  30.28736 |G| 81544| 0.272000 |PUN |21.4g|  0.000|1|0|15|1|1|4|0
3478|RCS 05100003654|201.56869 |  30.70816 |G| 81843| 0.273000 |PUN |21.4R|  0.000|1|0|0|1|1|0|0
3479|WISEA J132618.64+301555.2|201.57766 |  30.26520 |G| 81843| 0.273000 |PUN |23.4R|  0.000|1|0|12|2|1|0|0
3480|RCS 05110602256|201.58173 |  30.03353 |G| 81544| 0.272000 |PUN |20.7R|  0.000|1|0|0|1|1|0|0
3481|SDSS J132625.45+304555.4|201.60606 |  30.76540 |G| 81843| 0.273000 |PUN |21.4g|  0.000|1|0|15|1|1|4|0
3482|SDSS J132628.34+301518.7|201.61812 |  30.25522 |G| 81544| 0.272000 |PUN |22.1g|  0.000|1|0|15|1|1|4|0
3483|WISEA J132632.29+101934.2|201.63459 |  10.32615 |G| 81744| 0.272670 |SLS |19.8g|  0.000|1|0|27|3|1|4|0
3484|RCS 05100100789|201.73547 |  30.84016 |G| 81544| 0.272000 |PUN |23.4R|  0.000|1|0|0|1|1|0|0
3485|WHL J132657.7+405941|201.74051 |  40.99463 |GClstr| 81783| 0.272800 |PUN |     |  0.000|2|0|0|2|2|0|0
3486|SDSS J132704.31+300304.5|201.76797 |  30.05126 |G| 81843| 0.273000 |PUN |21.7g|  0.000|1|0|15|1|1|4|0
3487|WISEA J132705.88+485306.2|201.77454 |  48.88508 |G| 81843| 0.273000 |PUN |     |  0.000|2|0|18|3|1|0|0
3488|GMBCG J201.77454+48.88508|201.77454 |  48.88508 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
3489|WISEA J132709.91+302653.3|201.79132 |  30.44814 |G| 81544| 0.272000 |PUN |20.7g|  0.000|1|0|29|3|1|4|0
3490|RCS 05110804663|201.80999 |  30.12679 |G| 81544| 0.272000 |PUN |23.2R|  0.000|1|0|0|1|1|0|0
3491|MaxBCG J201.81580+49.31511|201.81580 |  49.31511 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3492|RCS 05100805417|201.83342 |  30.62201 |G| 81544| 0.272000 |PUN |24.0R|  0.000|1|0|0|1|1|0|0
3493|WISEA J132720.26+304139.8|201.83444 |  30.69442 |G| 81843| 0.273000 |PUN |21.1g|  0.000|1|0|27|2|1|4|0
3494|RCS 05110205391|201.83952 |  30.20753 |G| 81843| 0.273000 |PUN |20.3R|  0.000|1|0|0|1|1|0|0
3495|RCS 05110805774|201.85100 |  30.16894 |G| 81843| 0.273000 |PUN |23.6R|  0.000|1|0|0|1|1|0|0
3496|RCS 05100800269|201.87652 |  30.41898 |G| 81843| 0.273000 |PUN |21.8R|  0.000|1|0|0|1|1|0|0
3497|WISEA J132735.25+304113.1|201.89704 |  30.68695 |G| 81843| 0.273000 |PUN |20.3g|  0.000|1|0|27|2|1|4|0
3498|RCS 05110200833|201.89874 |  30.38544 |G| 81544| 0.272000 |PUN |22.9R|  0.000|1|0|0|1|1|0|0
3499|RCS 05110200152|201.90070 |  30.41194 |G| 81843| 0.273000 |PUN |23.8R|  0.000|1|0|0|1|1|0|0
3500|WISEA J132739.17+374048.4|201.91308 |  37.68029 |G| 81681| 0.272458 |SLS |20.0g|  0.000|2|0|35|5|1|4|1
3501|SDSS J132741.11+300418.8|201.92132 |  30.07189 |G| 81843| 0.273000 |PUN |23.3g|  0.000|1|0|15|1|1|4|0
3502|SDSS J132745.42+303346.6|201.93928 |  30.56296 |G| 81544| 0.272000 |PUN |22.1g|  0.000|1|0|15|1|1|4|0
3503|GMBCG J201.97093+09.34118|201.97093 |   9.34118 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|1|0|0
3504|RCS 05110302384|201.97913 |  30.32785 |G| 81544| 0.272000 |PUN |23.4R|  0.000|1|0|0|1|1|0|0
3505|RCS 05110302012|201.98364 |  30.33943 |G| 81843| 0.273000 |PUN |22.6R|  0.000|1|0|0|1|1|0|0
3506|SDSS J132759.81+301830.7|201.99925 |  30.30854 |*| 81544| 0.272000 |PUN |24.3g|  0.000|1|0|5|1|1|4|0
3507|WISEA J132813.66-031525.6|202.05693 |  -3.25709 |G| 81837| 0.272979 |SLS |20.45|  0.000|1|0|34|5|1|4|0
3508|RCS 05110903304|202.06418 |  30.07978 |G| 81544| 0.272000 |PUN |23.9R|  0.000|1|0|0|1|1|0|0
3509|WISEA J132817.98+103258.2|202.07486 |  10.54974 |UvS| 81615| 0.272239 |SLS |     |  0.000|0|0|24|5|1|0|0
3510|SDSS J132819.24+301828.8|202.08020 |  30.30801 |*| 81544| 0.272000 |PUN |22.9g|  0.000|1|0|5|1|1|3|0
3511|SDSS J132819.94+302230.8|202.08310 |  30.37524 |*| 81843| 0.273000 |PUN |24.4g|  0.000|1|0|5|1|1|3|0
3512|SDSS J132821.29+303307.3|202.08871 |  30.55204 |G| 81544| 0.272000 |PUN |21.1g|  0.000|1|0|15|1|1|4|0
3513|WISEA J132821.47+300750.3|202.08952 |  30.13066 |G| 81843| 0.273000 |PUN |22.3g|  0.000|1|0|27|2|1|4|0
3514|SDSS J132821.80+302920.4|202.09086 |  30.48901 |G| 81843| 0.273000 |PUN |22.4g|  0.000|1|0|15|1|1|4|0
3515|SDSS J132821.84+302101.5|202.09101 |  30.35042 |G| 81544| 0.272000 |PUN |22.6g|  0.000|1|0|15|1|1|4|0
3516|WISEA J132828.36+221546.7|202.11820 |  22.26295 |G| 81730| 0.272623 |SLS |19.1g|  0.000|4|0|42|4|1|6|0
3517|WISEA J132839.38+520605.5|202.16405 |  52.10157 |G| 81544| 0.272000 |PUN |20.5g|  0.000|1|0|27|2|1|4|0
3518|GMBCG J202.16405+52.10156|202.16405 |  52.10156 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|1|0|0
3519|WISEA J132843.49+303030.7|202.18120 |  30.50849 |G| 81544| 0.272000 |PUN |21.1g|  0.000|1|0|27|2|1|4|0
3520|WISEA J132851.62+301456.2|202.21512 |  30.24888 |G| 81843| 0.273000 |PUN |20.3g|  0.000|1|0|31|3|1|4|0
3521|RCS 05101103614|202.22022 |  30.58722 |G| 81544| 0.272000 |PUN |21.9R|  0.000|1|0|0|1|1|0|0
3522|RCS 05101100524|202.22858 |  30.43744 |G| 81544| 0.272000 |PUN |23.0R|  0.000|1|0|0|1|1|0|0
3523|WISEA J132859.27+302127.1|202.24680 |  30.35708 |G| 81843| 0.273000 |PUN |21.1g|  0.000|1|0|27|2|1|4|0
3524|WISEA J132900.30+302052.5|202.25075 |  30.34809 |G| 81544| 0.272000 |PUN |21.0g|  0.000|1|0|27|2|1|4|0
3525|SDSS J132900.92+301253.3|202.25386 |  30.21483 |G| 81544| 0.272000 |PUN |22.6g|  0.000|1|0|15|1|1|4|0
3526|RCS 05110505586|202.26672 |  30.20863 |G| 81843| 0.273000 |PUN |23.7R|  0.000|1|0|0|1|1|0|0
3527|RCS 05101101551|202.27319 |  30.48693 |G| 81843| 0.273000 |PUN |22.9R|  0.000|1|0|0|1|1|0|0
3528|WISEA J132906.24+301515.0|202.27602 |  30.25415 |G| 81843| 0.273000 |PUN |20.6g|  0.000|1|0|27|2|1|4|0
3529|RCS 05100501651|202.30974 |  30.81314 |G| 81544| 0.272000 |PUN |23.3R|  0.000|1|0|0|1|1|0|0
3530|WISEA J132916.93+573620.7|202.32044 |  57.60573 |G| 81544| 0.272000 |PUN |19.6g|  0.000|3|0|32|4|1|4|0
3531|RCS 05101102655|202.32343 |  30.53886 |G| 81843| 0.273000 |PUN |23.7R|  0.000|1|0|0|1|1|0|0
3532|WISEA J132923.22+333018.6|202.34680 |  33.50520 |G| 81698| 0.272515 |SLS |19.5g|  0.000|1|0|33|4|1|4|0
3533|WHL J132925.0+485837|202.35417 |  48.97694 |GClstr| 81604| 0.272200 |PUN |     |  0.000|1|0|0|1|1|0|0
3534|RCS 05000004358|202.36163 |  30.68098 |G| 81544| 0.272000 |PUN |23.9R|  0.000|1|0|0|1|1|0|0
3535|RCS 05000601439|202.41804 |  30.47622 |G| 81544| 0.272000 |PUN |23.7R|  0.000|1|0|0|1|1|0|0
3536|SDSS J132940.65+300836.5|202.41938 |  30.14347 |G| 81843| 0.273000 |PUN |22.2g|  0.000|1|0|19|2|1|4|0
3537|MaxBCG J202.42447+48.93720|202.42447 |  48.93720 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3538|WISEA J132950.76+301120.2|202.46173 |  30.18890 |G| 81843| 0.273000 |PUN |21.9g|  0.000|1|0|27|2|1|4|0
3539|SDSS J132956.92+303712.3|202.48720 |  30.62009 |G| 81843| 0.273000 |PUN |22.5g|  0.000|1|0|15|1|1|4|0
3540|RCS 05010704179|202.48887 |  30.18562 |G| 81544| 0.272000 |PUN |23.6R|  0.000|1|0|0|1|1|0|0
3541|RCS 05000101516|202.49017 |  30.80285 |G| 81843| 0.273000 |PUN |23.9R|  0.000|1|0|0|1|1|0|0
3542|RCS 05000104511|202.50559 |  30.67500 |G| 81843| 0.273000 |PUN |20.5R|  0.000|1|0|0|1|1|0|0
3543|RCS 05010700226|202.50686 |  29.97192 |G| 81843| 0.273000 |PUN |22.9R|  0.000|1|0|0|1|1|0|0
3544|SDSS J133018.24+302341.4|202.57601 |  30.39484 |G| 81843| 0.273000 |PUN |22.5g|  0.000|1|0|15|1|1|4|0
3545|SDSS J133019.17+304013.3|202.57991 |  30.67038 |G| 81843| 0.273000 |PUN |22.6g|  0.000|1|0|15|1|1|4|0
3546|SDSS J133033.13+303606.1|202.63805 |  30.60171 |*| 81544| 0.272000 |PUN |23.6g|  0.000|1|0|5|1|1|3|0
3547|WISEA J133034.78+304625.1|202.64489 |  30.77389 |G| 81544| 0.272000 |PUN |21.5g|  0.000|1|0|27|2|1|4|0
3548|RCS 05010804157|202.64549 |  30.18090 |G| 81843| 0.273000 |PUN |23.5R|  0.000|1|0|0|1|1|0|0
3549|RCS 05000800198|202.65027 |  30.42110 |G| 81843| 0.273000 |PUN |23.4R|  0.000|1|0|0|1|1|0|0
3550|WISEA J133042.60+303302.6|202.67768 |  30.55056 |G| 81843| 0.273000 |PUN |20.6g|  0.000|1|0|27|2|1|4|0
3551|SDSS J133043.42+300252.6|202.68094 |  30.04796 |G| 81544| 0.272000 |PUN |22.9g|  0.000|1|0|15|1|1|3|0
3552|RCS 05000802504|202.68182 |  30.54525 |G| 81544| 0.272000 |PUN |23.7R|  0.000|1|0|0|1|1|0|0
3553|RCS 05010803087|202.69812 |  30.12388 |G| 81544| 0.272000 |PUN |23.2R|  0.000|1|0|0|1|1|0|0
3554|SDSS J133054.27+303809.0|202.72615 |  30.63585 |G| 81843| 0.273000 |PUN |21.9g|  0.000|1|0|15|1|1|4|0
3555|RCS 05000305161|202.74502 |  30.64946 |G| 81843| 0.273000 |PUN |22.6R|  0.000|1|0|0|1|1|0|0
3556|RCS 05010300852|202.77456 |  30.38820 |G| 81843| 0.273000 |PUN |23.2R|  0.000|1|0|0|1|1|0|0
3557|SDSS J133109.16+300044.2|202.78819 |  30.01230 |G| 81544| 0.272000 |PUN |21.2g|  0.000|1|0|15|1|1|4|0
3558|WISEA J133110.10+303013.1|202.79237 |  30.50350 |G| 81544| 0.272000 |PUN |21.9g|  0.000|2|0|37|3|1|4|0
3559|WISEA J133116.17+304624.4|202.81801 |  30.77366 |G| 81544| 0.272000 |PUN |21.8g|  0.000|1|0|27|2|1|4|0
3560|RCS 05000300483|202.82220 |  30.85731 |G| 81843| 0.273000 |PUN |20.6R|  0.000|1|0|0|1|1|0|0
3561|WISEA J133117.72+002056.6|202.82387 |   0.34905 |G| 81690| 0.272488 |SLS |21.3g|  0.000|9|0|47|6|5|8|0
3562|WISEA J133118.25+303539.6|202.82620 |  30.59443 |G| 81843| 0.273000 |PUN |20.1R|  0.000|1|0|12|2|1|0|0
3563|SDSS J133122.62+304324.5|202.84428 |  30.72349 |G| 81843| 0.273000 |PUN |22.3g|  0.000|1|0|15|1|1|4|0
3564|WISEA J133126.43+501954.9|202.86051 |  50.33180 |*| 81609| 0.272218 |SLS |20.2g|  0.000|8|0|23|6|5|4|1
3565|WISEA J133129.02+502724.7|202.87102 |  50.45681 |G| 81714| 0.272568 |SLS |22.1g|  0.000|1|0|31|4|1|4|0
3566|SDSS J133130.47+502808.6|202.87696 |  50.46907 |G| 81643| 0.272331 |SLS |21.6g|  0.000|1|0|15|2|1|4|0
3567|WISEA J133132.25+053443.9|202.88442 |   5.57890 |G| 81777| 0.272779 |SLS |19.7g|  0.000|1|0|33|4|1|4|0
3568|RCS 05010400439|202.88533 |  30.40266 |G| 81843| 0.273000 |PUN |22.7R|  0.000|1|0|0|1|1|0|0
3569|RCS 05010403904|202.88946 |  30.21967 |G| 81544| 0.272000 |PUN |22.1R|  0.000|1|0|0|1|1|0|0
3570|WISEA J133134.64+502258.6|202.89432 |  50.38300 |G| 81681| 0.272458 |SLS |20.9g|  0.000|1|0|27|3|1|4|0
3571|WHL J133140.7+513552|202.91958 |  51.59778 |GClstr| 81574| 0.272100 |PUN |     |  0.000|1|0|0|1|1|0|0
3572|WISEA J133141.26+270550.5|202.92208 |  27.09736 |G| 81746| 0.272674 |SLS |18.1r|  0.000|1|0|18|4|1|0|0
3573|MaxBCG J202.93338+07.24749|202.93338 |   7.24750 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3574|WISEA J133148.69+502537.4|202.95292 |  50.42709 |G| 81592| 0.272161 |SLS |20.7g|  0.000|1|0|27|3|1|4|0
3575|SDSS J133151.07+303304.3|202.96281 |  30.55122 |G| 81544| 0.272000 |PUN |21.4g|  0.000|1|0|15|1|1|4|0
3576|WISEA J133154.04+503252.2|202.97523 |  50.54782 |G| 81648| 0.272348 |SLS |21.0g|  0.000|1|0|27|3|1|4|0
3577|SDSS J133159.83+304546.7|202.99933 |  30.76297 |*| 81843| 0.273000 |PUN |22.4g|  0.000|1|0|5|1|1|4|0
3578|WISEA J133205.49+502344.6|203.02295 |  50.39549 |G| 81825| 0.272938 |UUN?|22.1g|  0.000|1|0|27|3|1|4|0
3579|RCS 05000501920|203.03890 |  30.77886 |G| 81544| 0.272000 |PUN |23.7R|  0.000|1|0|0|1|1|0|0
3580|SDSS J133210.34+304503.6|203.04309 |  30.75102 |G| 81544| 0.272000 |PUN |21.5g|  0.000|1|0|15|1|1|4|0
3581|RCS 05000503299|203.06220 |  30.71033 |G| 81544| 0.272000 |PUN |23.2R|  0.000|1|0|0|1|1|0|0
3582|RCS 05001100669|203.07564 |  30.44400 |G| 81843| 0.273000 |PUN |23.5R|  0.000|1|0|0|1|1|0|0
3583|RCS 05000503262|203.08887 |  30.71255 |G| 81843| 0.273000 |PUN |23.0R|  0.000|1|0|0|1|1|0|0
3584|WISEA J133222.17+304950.2|203.09239 |  30.83057 |G| 81843| 0.273000 |PUN |20.3g|  0.000|1|0|27|2|1|4|0
3585|WISEA J133228.83+502659.1|203.12010 |  50.44978 |G| 81727| 0.272612 |SLS |21.6g|  0.000|1|0|34|4|1|4|0
3586|XMMU J133231.4+502437|203.13096 |  50.41031 |GGroup| 81675| 0.272440 |SUN |     |  0.000|1|0|0|1|1|0|0
3587|WISEA J133232.96+502502.2|203.13732 |  50.41735 |G| 81801| 0.272860 |SLS |19.0g|  0.000|15|0|57|9|5|8|0
3588|WHL J133233.0+502502|203.13750 |  50.41722 |GClstr| 81843| 0.273000 |SUN |     |  0.000|7|0|0|6|7|0|1
3589|RCS 05000504346|203.13979 |  30.65790 |G| 81544| 0.272000 |PUN |23.4R|  0.000|1|0|0|1|1|0|0
3590|SDSS J133236.96+503333.0|203.15400 |  50.55917 |G| 81647| 0.272345 |SLS |22.3g|  0.000|1|0|28|3|1|4|0
3591|WISEA J133240.51+503539.6|203.16880 |  50.59433 |G| 81662| 0.272395 |SLS |20.1g|  0.000|3|0|46|7|3|4|0
3592|MaxBCG J203.22029+57.62193|203.22029 |  57.62194 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
3593|WISEA J133254.39+503333.9|203.22668 |  50.55948 |G| 81817| 0.272912 |SLS |21.4g|  0.000|1|0|40|4|1|4|0
3594|SDSS J133302.90+502922.7|203.26209 |  50.48966 |G| 81707| 0.272545 |SLS |22.5g|  0.000|2|0|18|2|1|4|0
3595|WHL J133306.7+202259|203.27771 |  20.38300 |GClstr| 81693| 0.272500 |SUN |     |  0.000|2|0|0|2|3|0|0
3596|WISEA J133313.88+491625.5|203.30777 |  49.27377 |G| 81632| 0.272294 |SLS |19.9g|  0.000|1|0|33|4|1|4|0
3597|WISEA J133319.59+491704.6|203.33156 |  49.28461 |G| 81693| 0.272500 |SLS |19.2g|  0.000|5|0|53|5|2|8|0
3598|WISEA J133331.48+502437.6|203.38120 |  50.41041 |G| 81575| 0.272104 |SLS |20.3g|  0.000|1|0|27|3|1|4|0
3599|WISEA J133355.52+282428.7|203.48131 |  28.40799 |G| 81714| 0.272568 |SLS |20.1g|  0.000|0|0|33|5|2|4|0
3600|GMBCG J203.49346+13.32711|203.49347 |  13.32711 |GClstr| 81544| 0.272000 |PUN |     |  0.000|3|0|0|1|2|0|0
3601|WISEA J133401.88-313824.0|203.50788 | -31.64006 |G| 81613| 0.272230 |SLS |19.1V|  0.000|4|0|18|6|1|0|0
3602|WISEA J133403.47+455413.1|203.51455 |  45.90363 |G| 81592| 0.272161 |SLS |     |  0.000|0|0|12|2|1|0|0
3603|WISEA J133439.42-312509.7|203.66429 | -31.41950 |G| 81789| 0.272820 |SLS |18.6V|  0.000|4|0|18|6|1|0|1
3604|WISEA J133456.44-300917.3|203.73534 | -30.15518 |UvS| 81807| 0.272880 |SLS |     |  0.000|1|0|32|5|1|0|0
3605|WISEA J133500.95+502902.5|203.75404 |  50.48409 |G| 81825| 0.272938 |SLS |21.0g|  0.000|1|0|27|3|1|4|0
3606|WISEA J133501.71+362054.0|203.75718 |  36.34832 |G| 81673| 0.272432 |SLS |19.7g|  0.000|1|0|33|4|1|4|0
3607|WISEA J133502.57-305751.8|203.76071 | -30.96442 |G| 81753| 0.272700 |SLS |19.92|  0.000|4|0|27|6|2|2|0
3608|WISEA J133511.86-011957.3|203.79946 |  -1.33258 |G| 81630| 0.272289 |SLS |20.2g|  0.000|4|0|47|4|2|8|0
3609|WISEA J133511.99-301434.0|203.80016 | -30.24282 |IrS| 81696| 0.272510 |SLS |     |  0.000|1|0|18|3|1|0|0
3610|WISEA J133512.49-301857.9|203.80191 | -30.31620 |IrS| 81678| 0.272450 |SLS |     |  0.000|1|0|18|3|1|0|0
3611|WISEA J133534.36+251618.4|203.89319 |  25.27177 |G| 81562| 0.272063 |SLS |21.0g|  0.000|0|0|27|3|1|4|0
3612|WISEA J133536.43+220456.2|203.90179 |  22.08227 |G| 81754| 0.272703 |SLS |19.7g|  0.000|1|0|33|4|1|4|0
3613|WISEA J133543.55+140843.7|203.93142 |  14.14544 |G| 81672| 0.272429 |SLS |19.7g|  0.000|3|0|32|4|3|4|0
3614|WISEA J133545.09-020415.6|203.93790 |  -2.07102 |G| 81588| 0.272148 |SLS |19.8g|  0.000|4|0|47|4|2|8|0
3615|WISEA J133551.42-020949.1|203.96425 |  -2.16364 |G| 81766| 0.272743 |SLS |19.8g|  0.000|1|0|33|4|1|4|0
3616|WISEA J133616.35+131154.3|204.06817 |  13.19838 |G| 81577| 0.272110 |SLS |19.4g|  0.000|1|0|27|3|1|4|0
3617|WISEA J133625.04+001253.0|204.10435 |   0.21472 |G| 81834| 0.272969 |SLS |18.9g|  0.000|6|0|62|8|6|10|0
3618|WISEA J133639.75-025838.6|204.16563 |  -2.97743 |G| 81593| 0.272165 |SLS |20.46|  0.000|1|0|34|5|1|4|0
3619|SDSS J133646.67-000250.0|204.19447 |  -0.04723 |G| 81544| 0.272000 |SLS |20.6g|  0.000|1|0|19|1|1|4|0
3620|2MASS J13365062+2151508|204.21102 |  21.86425 |G| 81697| 0.272511 |SLS |19.9g|  0.000|1|0|21|3|1|4|0
3621|GMBCG J204.33756+46.23357|204.33756 |  46.23357 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|1|0|0
3622|WISEA J133725.44+413810.5|204.35598 |  41.63625 |G| 81600| 0.272187 |SLS |19.7g|  0.000|5|0|53|6|3|8|0
3623|WHL J133737.9+494016|204.40781 |  49.67111 |GClstr| 81604| 0.272200 |SUN |     |  0.000|2|0|0|2|3|0|0
3624|WISEA J133737.80+494016.2|204.40786 |  49.67101 |G| 81643| 0.272333 |SLS |19.0g|  0.000|6|0|53|6|5|8|0
3625|WISEA J133740.62+494023.3|204.41928 |  49.67310 |G| 81607| 0.272212 |SLS |19.9g|  0.000|1|0|33|4|1|4|0
3626|WISEA J133808.44+215518.8|204.53515 |  21.92191 |G| 81794| 0.272835 |SLS |18.8g|  0.000|12|0|46|11|8|6|0
3627|WHL J133824.1+054600|204.60031 |   5.76677 |GClstr| 81843| 0.273000 |SUN |     |  0.000|3|0|0|3|4|0|0
3628|WISEA J133824.09+054559.9|204.60031 |   5.76677 |G| 81744| 0.272670 |SLS |19.4g|  0.000|7|0|53|6|4|8|0
3629|WHL J133830.3+395522|204.62619 |  39.92264 |GClstr| 81633| 0.272300 |SUN |     |  0.000|2|0|0|2|3|0|0
3630|WISEA J133830.31+395521.4|204.62619 |  39.92264 |G| 81633| 0.272300 |SLS |19.4g|  0.000|6|0|64|7|3|10|0
3631|WHL J133835.7+151156|204.64888 |  15.19892 |GClstr| 81813| 0.272900 |SUN |     |  0.000|2|0|0|2|3|0|0
3632|WISEA J133835.74+151156.1|204.64889 |  15.19893 |G| 81637| 0.272313 |SLS |19.6g|  0.000|5|0|33|5|5|4|0
3633|WISEA J133856.20+220323.5|204.73412 |  22.05659 |G| 81595| 0.272172 |SLS |19.6g|  0.000|1|0|33|4|1|4|0
3634|WISEA J133857.91+390502.1|204.74128 |  39.08379 |G| 81807| 0.272880 |SLS |19.3g|  0.000|4|0|62|5|3|10|0
